Protein	p_value	log2FC
	0.9768796645052532	0.06102943339571527
	0.9699107826631974	0.012196637738462966
	0.26916252858808226	37.516472365446816
	0.0013427102828693434	1.0629577870821836
	0.1461337118864954	0.9815187464161489
	0.9779464179253977	0.018583398416576732
	0.355699104128339	0.3491344648521259
	0.9170701580089702	-0.11976832646996619
	0.02510519869140047	0.8584481583658228
	0.45704236735225134	0.11473349638572207
	0.05059974428730873	1.0201347646439043
	0.7293686486665911	0.1829598720596655
	0.24743504457022777	2.276341520574514
	0.11167613000593282	0.7428176221602402
	0.36524043043413834	0.5973971301958921
	0.2944246339525579	-1.0599112883785202
	0.3336234066388178	0.15599666333988924
	0.22326638315596925	-0.5148753290105091
	0.2357228549307799	-1.9426913170318953
	0.3072800914656811	34.6943658318743
	0.682962198718098	-0.951419819547249
		0.0
	0.39956522803684563	0.5854002936377347
	0.1812588112987248	-0.8027461484995053
	0.8074470040562634	0.28071744856117853
	0.8811649890841191	0.09934317228125962
	0.7703066865330055	0.19428532901526446
	0.4048768580426525	0.5158354606722633
	0.8476763838615659	-0.16100779937178622
	0.33084810022658784	0.274111218263982
	0.5404567263349982	0.3514664656938875
	0.48657517631917174	-0.6342288492240328
	0.636776586034973	-0.11638273771272284
	0.1539586069623801	1.9369114643460341
	0.4000294035982786	0.33861309583085386
	0.7858333746995491	0.10071325686025134
	0.604371680055592	0.14300914346500165
	0.5360215782155315	-0.14601436128447062
	0.36493984318519085	-1.8480427580684726
	0.5029401501222478	-0.448103196203021
	0.4122004804111495	0.4001367909627642
	0.765484900115162	0.21203139775899638
	0.18207676977200138	-0.5178792868926554
	0.7135155554112076	-0.22870067380460476
	0.8529532173444914	-0.15972580196720196
	0.1282116533762005	37.2174764520359
	0.6358284879188979	0.1664644475932869
	0.25317637501820583	2.6108479610288566
	0.4604170378851027	-0.4373520851658761
	0.11277740783557022	-0.21927554505203836
	0.10738188082053739	2.99131557924422
	0.3051365972293803	2.161463422620418
	0.85193615908537	0.40053792954875417
	0.6654635356441809	0.5504927470819542
	0.42492855573783667	1.4629972347541174
	0.7008824899222108	-0.13089806078552227
	0.5613179172995193	-0.34466528104685873
	0.26862462408413196	0.5496737507158932
	0.41275462899052456	-1.5693122154806642
	0.32171596259141017	-0.6877253495890895
	0.42234174152705883	1.4155986045054203
	0.14469101558070266	-2.466953276449242
	0.3189843632249779	-1.8229534038165556
	0.373900966300059	41.8338435716981
	0.11283888693639214	-0.35081671926492375
	1.0	0.0
	0.46716526500263567	-0.2479327381858877
	0.4238023542750944	-1.3040714963014648
	0.8996601257901946	-0.1745444205510768
	0.9197297392553361	0.03543040782024239
	0.16127428357789275	1.161419260133983
	0.8277985961512747	0.04740478705812877
	0.3620287236399407	0.5036828351678817
	0.6308114538445283	0.11783186955167571
	0.8544148683198667	0.03516897218483335
	0.04380628343358949	0.5535606634701495
	0.14753275256114973	0.3366431836465169
	0.9013283702924472	0.1452566058165499
	0.8955528980637002	0.032144718001537384
	0.48640766333049484	0.5494407272037323
	0.9946822453567634	-0.004983407514241197
	0.738136067387994	-0.34242227061358976
	0.2102046769511792	1.3607873658320062
	0.373900966300059	-34.5412090438187
	0.2991951209488019	0.3484930319461022
	0.6199551919714033	-0.31154745842225845
	0.481755616476633	0.8759660224082623
	0.08571248382408277	0.6422404036074572
	0.0374841771523949	3.0858904214119445
	0.7213072260800466	-0.47562365213531005
	0.021025511908026658	1.3070918233922428
	0.7535098338428572	0.15638783740679155
	0.8479857101265228	-0.23221681384281292
	0.2294326966227042	0.479249655866765
	0.3821261439352029	1.0686416656049424
	0.5731282010599399	0.14669032099928775
	0.22968954140238002	0.3799172359279058
	0.2947348331202931	0.9023351220940713
	0.6055816956679076	0.3501007274221097
	0.14306812188486304	-1.3401645811398255
	0.34064089287337496	0.7410134594527407
	0.20757138542483233	-0.8760931215103338
	0.06806111883780872	0.5570166792581452
	0.19044795880320678	1.6159094119317807
	0.33848871751476944	0.9865069446707978
	0.8373887796371116	-0.0933083980588088
	0.47939362305633715	-0.49309397190977877
	0.373900966300059	37.74158784175129
	0.4376440926140881	0.2379823067461389
	0.4171751108247611	1.171772879471725
	0.11826425056672012	0.3498913294554424
	0.6447682118325404	-0.2480117300867979
	0.4996946998438548	0.5820111534371263
	0.5831407028718408	-0.4174320144132057
	0.8881753343811053	0.06145531942663575
	0.8020719393241711	0.1959459015052623
	0.6091332272631074	-0.4262415036143155
	0.38009065550855947	1.4075650018134784
	0.5333413017167674	-0.4395141699084671
	0.6909216992551788	-0.09303353995400765
	0.30173697207207106	-0.3490517057723426
	0.5409782011850038	-1.104600224209927
	0.42202262004630275	0.20114044495779687
	0.27578346641400325	-2.2536648726933883
	0.14241919045174947	0.3247619924405847
	0.350587129142449	0.3242248035721404
	0.1942615480074821	-0.32527980560779457
	0.9258625096661465	0.021101496421801567
	0.9747130982150545	-0.009330081232001915
	0.14464945440563434	-0.36229526905712905
	0.22608823842459874	0.4644204150387235
	0.5570185607867519	-0.6155904555758926
	0.9655031137943686	0.05142788389770741
	0.4869817189967296	0.592613144293962
	0.1307082432769596	1.1023488594398996
	0.38492616028623483	-0.5085379598298512
	0.6872685318667475	0.4395027396176665
	0.3521432740536131	-0.4159013124837605
	0.6778305227773587	0.28803576572860823
	0.5050370942326339	0.7211290461123997
	0.08730914875189419	2.4319229351788922
	0.16581053121419911	0.25156264753559543
	0.0369994348040798	-0.5245735171449175
	0.5096595447240635	0.531872988481789
	0.31719070316870107	-3.6984327225894287
	0.1935346842548288	-1.8960486289899359
	0.34313615604413206	-1.2980771580821586
	0.36995273386541166	0.40321208662505276
	0.33180702984367244	3.9572772637345617
	0.09050267135740875	0.9904703638070999
	0.5172773535169499	0.21312792544345993
	0.6785552990432011	-0.14862763216909794
	0.2884949227306891	1.3661572310982921
	0.2708954237711326	-0.3335341528971276
	0.7492525949204627	-0.269621874160283
	0.3690546093798523	0.8116804821021089
	0.9061830958105306	-0.032609027548095484
	0.3942046094818126	0.4765082349879579
	0.04961710736443053	-1.1547014978966692
	0.3908059671080206	-1.5145731728191258
	0.5885650185304883	-0.3524676758462055
	0.41177666148989994	0.2684540554829396
	0.28791920447291247	-1.7725743432446603
	0.1602095952318304	-0.6907764420861281
	0.3086837182566492	-0.566949006621494
	0.3037525437680984	0.661487492026253
	0.1990519828933272	0.9180053365838874
	0.1807961402739997	0.809774365851617
	0.14069897459258207	0.9112033425613729
	0.6427299079648456	0.20642460554221567
	0.7885729169652803	0.06979447517672804
	0.017127480222747654	-0.37179749562531494
	0.07662635454782227	0.7022223881257943
